date,geo_value,hosps_7dav
2020-01-27,hi,NA
2020-01-27,in,NA
2020-01-27,mn,NA
2020-01-27,mt,NA
2020-01-27,nc,NA
2020-01-27,nv,1
2020-01-27,tx,NA
2020-01-27,wv,NA
2020-01-28,al,NA
2020-01-28,hi,NA
2020-01-28,in,NA
2020-01-28,mn,NA
2020-01-28,mt,NA
2020-01-28,nc,NA
2020-01-28,nv,1
2020-01-28,tx,NA
2020-01-28,wv,NA
2020-01-29,al,NA
2020-01-29,hi,NA
2020-01-29,in,NA
2020-01-29,mn,NA
2020-01-29,mt,NA
2020-01-29,nc,NA
2020-01-29,nv,1
2020-01-29,tx,NA
2020-01-29,wv,NA
2020-01-30,al,NA
2020-01-30,hi,NA
2020-01-30,in,NA
2020-01-30,mn,NA
2020-01-30,mt,NA
2020-01-30,nc,NA
2020-01-30,nv,1
2020-01-30,tx,NA
2020-01-30,wv,NA
2020-01-31,al,NA
2020-01-31,hi,NA
2020-01-31,in,NA
2020-01-31,ks,NA
2020-01-31,mn,NA
2020-01-31,mt,NA
2020-01-31,nc,NA
2020-01-31,nv,1
2020-01-31,tx,NA
2020-01-31,wv,NA
2020-02-01,al,NA
2020-02-01,hi,NA
2020-02-01,in,NA
2020-02-01,ks,NA
2020-02-01,mn,NA
2020-02-01,mt,NA
2020-02-01,nc,NA
2020-02-01,nv,1
2020-02-01,tx,NA
2020-02-02,al,NA
2020-02-02,hi,NA
2020-02-02,in,NA
2020-02-02,ks,NA
2020-02-02,mn,NA
2020-02-02,mt,NA
2020-02-02,nc,NA
2020-02-02,nv,1
2020-02-02,tx,NA
2020-02-03,al,NA
2020-02-03,ca,NA
2020-02-03,hi,NA
2020-02-03,in,NA
2020-02-03,ks,NA
2020-02-03,mn,NA
2020-02-03,mt,NA
2020-02-03,nc,NA
2020-02-03,nv,1
2020-02-03,tx,NA
2020-02-04,al,NA
2020-02-04,ca,NA
2020-02-04,hi,NA
2020-02-04,in,NA
2020-02-04,ks,NA
2020-02-04,mn,NA
2020-02-04,mt,NA
2020-02-04,nc,NA
2020-02-04,nv,1
2020-02-04,tx,NA
2020-02-05,al,NA
2020-02-05,ca,NA
2020-02-05,hi,NA
2020-02-05,in,NA
2020-02-05,ks,NA
2020-02-05,mn,NA
2020-02-05,mt,NA
2020-02-05,nc,NA
2020-02-05,nv,1
2020-02-05,tx,NA
2020-02-06,al,NA
2020-02-06,ca,NA
2020-02-06,hi,NA
2020-02-06,in,NA
2020-02-06,ks,NA
2020-02-06,mn,NA
2020-02-06,mt,NA
2020-02-06,nc,NA
2020-02-06,nv,1
2020-02-06,tx,NA
2020-02-07,al,NA
2020-02-07,ca,NA
2020-02-07,hi,NA
2020-02-07,in,NA
2020-02-07,ks,NA
2020-02-07,mn,NA
2020-02-07,mt,NA
2020-02-07,nc,NA
2020-02-07,nv,1
2020-02-07,tx,NA
2020-02-08,al,NA
2020-02-08,hi,NA
2020-02-08,in,NA
2020-02-08,ks,NA
2020-02-08,mn,NA
2020-02-08,mt,NA
2020-02-08,nc,NA
2020-02-08,nv,1
2020-02-08,tx,NA
2020-02-09,al,NA
2020-02-09,hi,NA
2020-02-09,in,NA
2020-02-09,ks,NA
2020-02-09,mn,NA
2020-02-09,mt,NA
2020-02-09,nc,NA
2020-02-09,nv,1
2020-02-09,tx,NA
2020-02-10,al,NA
2020-02-10,hi,NA
2020-02-10,in,NA
2020-02-10,ks,NA
2020-02-10,mn,NA
2020-02-10,mt,NA
2020-02-10,nc,NA
2020-02-10,nv,1
2020-02-10,tx,NA
2020-02-11,al,NA
2020-02-11,hi,NA
2020-02-11,in,NA
2020-02-11,ks,NA
2020-02-11,mn,NA
2020-02-11,mt,NA
2020-02-11,nc,NA
2020-02-11,nv,1
2020-02-11,tx,NA
2020-02-12,al,NA
2020-02-12,hi,NA
2020-02-12,in,NA
2020-02-12,ks,NA
2020-02-12,mn,NA
2020-02-12,mt,NA
2020-02-12,nc,NA
2020-02-12,nv,1
2020-02-12,tx,NA
2020-02-13,al,NA
2020-02-13,hi,NA
2020-02-13,in,NA
2020-02-13,ks,NA
2020-02-13,mn,NA
2020-02-13,mt,NA
2020-02-13,nc,NA
2020-02-13,nv,1
2020-02-13,tx,NA
2020-02-14,al,NA
2020-02-14,hi,NA
2020-02-14,in,NA
2020-02-14,ks,NA
2020-02-14,mn,NA
2020-02-14,mt,NA
2020-02-14,nc,NA
2020-02-14,nv,1
2020-02-14,tx,NA
2020-02-15,al,NA
2020-02-15,hi,NA
2020-02-15,in,NA
2020-02-15,ks,NA
2020-02-15,mn,NA
2020-02-15,mt,NA
2020-02-15,nc,NA
2020-02-15,nv,1
2020-02-15,tx,NA
2020-02-16,al,NA
2020-02-16,hi,NA
2020-02-16,in,NA
2020-02-16,ks,NA
2020-02-16,mn,NA
2020-02-16,mt,NA
2020-02-16,nc,NA
2020-02-16,nv,1
2020-02-16,tx,NA
2020-02-16,wv,NA
2020-02-17,al,NA
2020-02-17,hi,NA
2020-02-17,il,NA
2020-02-17,in,NA
2020-02-17,ks,NA
2020-02-17,mn,NA
2020-02-17,ms,NA
2020-02-17,mt,NA
2020-02-17,nc,NA
2020-02-17,nv,1
2020-02-17,tx,NA
2020-02-17,wv,NA
2020-02-18,al,NA
2020-02-18,hi,NA
2020-02-18,il,NA
2020-02-18,in,NA
2020-02-18,ks,NA
2020-02-18,mn,NA
2020-02-18,ms,NA
2020-02-18,mt,NA
2020-02-18,nc,NA
2020-02-18,nv,1
2020-02-18,tx,NA
2020-02-18,wv,NA
2020-02-19,al,NA
2020-02-19,hi,NA
2020-02-19,il,NA
2020-02-19,in,NA
2020-02-19,ks,NA
2020-02-19,mn,NA
2020-02-19,ms,NA
2020-02-19,mt,NA
2020-02-19,nc,NA
2020-02-19,nv,1
2020-02-19,tx,NA
2020-02-19,wv,NA
2020-02-20,al,NA
2020-02-20,hi,NA
2020-02-20,il,NA
2020-02-20,in,NA
2020-02-20,ks,NA
2020-02-20,mn,NA
2020-02-20,ms,NA
2020-02-20,mt,NA
2020-02-20,nc,NA
2020-02-20,nv,1
2020-02-20,tx,NA
2020-02-20,wv,NA
2020-02-21,al,NA
2020-02-21,hi,NA
2020-02-21,il,NA
2020-02-21,in,NA
2020-02-21,ks,NA
2020-02-21,mn,NA
2020-02-21,ms,NA
2020-02-21,mt,NA
2020-02-21,nc,NA
2020-02-21,nv,1
2020-02-21,tx,NA
2020-02-22,al,NA
2020-02-22,hi,NA
2020-02-22,il,NA
2020-02-22,in,NA
2020-02-22,ks,NA
2020-02-22,mn,NA
2020-02-22,mo,NA
2020-02-22,ms,NA
2020-02-22,mt,NA
2020-02-22,nc,NA
2020-02-22,nv,1
2020-02-22,tx,NA
2020-02-23,al,NA
2020-02-23,hi,NA
2020-02-23,il,NA
2020-02-23,in,NA
2020-02-23,ks,NA
2020-02-23,mn,NA
2020-02-23,mo,NA
2020-02-23,ms,NA
2020-02-23,mt,NA
2020-02-23,nc,NA
2020-02-23,nv,1
2020-02-23,or,NA
2020-02-23,tx,NA
2020-02-24,al,NA
2020-02-24,hi,NA
2020-02-24,il,NA
2020-02-24,in,NA
2020-02-24,ks,NA
2020-02-24,mn,NA
2020-02-24,mo,NA
2020-02-24,ms,NA
2020-02-24,mt,NA
2020-02-24,nc,NA
2020-02-24,nv,1
2020-02-24,or,NA
2020-02-24,tx,NA
2020-02-25,al,NA
2020-02-25,hi,NA
2020-02-25,il,NA
2020-02-25,in,NA
2020-02-25,ks,NA
2020-02-25,mn,NA
2020-02-25,mo,NA
2020-02-25,ms,NA
2020-02-25,mt,NA
2020-02-25,nc,NA
2020-02-25,nv,1
2020-02-25,or,NA
2020-02-25,tx,NA
2020-02-26,al,NA
2020-02-26,hi,NA
2020-02-26,il,NA
2020-02-26,in,NA
2020-02-26,ks,NA
2020-02-26,mn,NA
2020-02-26,mo,NA
2020-02-26,ms,NA
2020-02-26,mt,NA
2020-02-26,nc,NA
2020-02-26,nv,1
2020-02-26,or,NA
2020-02-26,tx,NA
2020-02-27,al,NA
2020-02-27,hi,NA
2020-02-27,il,NA
2020-02-27,in,NA
2020-02-27,ks,NA
2020-02-27,mn,NA
2020-02-27,mo,NA
2020-02-27,ms,NA
2020-02-27,mt,NA
2020-02-27,nc,NA
2020-02-27,nv,1
2020-02-27,or,NA
2020-02-27,tx,NA
2020-02-27,wa,NA
2020-02-28,al,NA
2020-02-28,hi,NA
2020-02-28,il,NA
2020-02-28,in,NA
2020-02-28,ks,NA
2020-02-28,mn,NA
2020-02-28,mo,NA
2020-02-28,mt,NA
2020-02-28,nc,NA
2020-02-28,nv,1
2020-02-28,or,NA
2020-02-28,tx,NA
2020-02-28,wa,NA
2020-02-29,al,NA
2020-02-29,ca,NA
2020-02-29,ga,NA
2020-02-29,hi,NA
2020-02-29,ia,NA
2020-02-29,il,NA
2020-02-29,in,NA
2020-02-29,ks,NA
2020-02-29,ky,NA
2020-02-29,la,NA
2020-02-29,md,NA
2020-02-29,me,NA
2020-02-29,mi,NA
2020-02-29,mn,NA
2020-02-29,mo,NA
2020-02-29,ms,NA
2020-02-29,mt,NA
2020-02-29,nc,NA
2020-02-29,nd,NA
2020-02-29,ne,NA
2020-02-29,nj,NA
2020-02-29,nv,1
2020-02-29,oh,NA
2020-02-29,ok,NA
2020-02-29,or,NA
2020-02-29,pa,NA
2020-02-29,pr,NA
2020-02-29,tx,NA
2020-02-29,wa,NA
2020-02-29,wi,NA
2020-02-29,wv,NA
2020-02-29,wy,NA
2020-03-01,al,NA
2020-03-01,az,NA
2020-03-01,ca,NA
2020-03-01,ga,NA
2020-03-01,hi,NA
2020-03-01,ia,NA
2020-03-01,il,NA
2020-03-01,in,NA
2020-03-01,ks,NA
2020-03-01,ky,NA
2020-03-01,la,NA
2020-03-01,md,NA
2020-03-01,me,NA
2020-03-01,mi,NA
2020-03-01,mn,NA
2020-03-01,mo,NA
2020-03-01,ms,NA
2020-03-01,mt,NA
2020-03-01,nc,NA
2020-03-01,nd,NA
2020-03-01,ne,NA
2020-03-01,nj,NA
2020-03-01,nv,1
2020-03-01,oh,NA
2020-03-01,ok,NA
2020-03-01,or,NA
2020-03-01,pa,NA
2020-03-01,pr,NA
2020-03-01,sc,NA
2020-03-01,tx,NA
2020-03-01,va,NA
2020-03-01,wa,NA
2020-03-01,wi,NA
2020-03-01,wv,NA
2020-03-01,wy,NA
2020-03-02,al,NA
2020-03-02,az,NA
2020-03-02,ca,NA
2020-03-02,ga,NA
2020-03-02,hi,NA
2020-03-02,ia,NA
2020-03-02,il,NA
2020-03-02,in,NA
2020-03-02,ks,NA
2020-03-02,ky,NA
2020-03-02,la,NA
2020-03-02,md,NA
2020-03-02,me,NA
2020-03-02,mi,NA
2020-03-02,mn,NA
2020-03-02,mo,NA
2020-03-02,ms,NA
2020-03-02,mt,NA
2020-03-02,nc,NA
2020-03-02,nd,NA
2020-03-02,ne,NA
2020-03-02,nj,NA
2020-03-02,nv,1
2020-03-02,oh,NA
2020-03-02,ok,NA
2020-03-02,or,NA
2020-03-02,pa,NA
2020-03-02,pr,NA
2020-03-02,ri,NA
2020-03-02,sc,NA
2020-03-02,tx,NA
2020-03-02,va,NA
2020-03-02,wa,NA
2020-03-02,wi,NA
2020-03-02,wv,NA
2020-03-02,wy,NA
2020-03-03,al,NA
2020-03-03,az,NA
2020-03-03,ca,NA
2020-03-03,ga,NA
2020-03-03,hi,NA
2020-03-03,ia,NA
2020-03-03,il,NA
2020-03-03,in,NA
2020-03-03,ks,NA
2020-03-03,ky,NA
2020-03-03,la,NA
2020-03-03,md,NA
2020-03-03,me,NA
2020-03-03,mi,NA
2020-03-03,mn,NA
2020-03-03,mo,NA
2020-03-03,ms,NA
2020-03-03,mt,NA
2020-03-03,nc,NA
2020-03-03,nd,NA
2020-03-03,ne,NA
2020-03-03,nj,NA
2020-03-03,nv,1
2020-03-03,oh,NA
2020-03-03,ok,NA
2020-03-03,or,NA
2020-03-03,pa,NA
2020-03-03,pr,NA
2020-03-03,ri,NA
2020-03-03,sc,NA
2020-03-03,tx,NA
2020-03-03,va,NA
2020-03-03,wa,NA
2020-03-03,wi,NA
2020-03-03,wv,NA
2020-03-03,wy,NA
2020-03-04,al,NA
2020-03-04,az,NA
2020-03-04,ca,NA
2020-03-04,ga,NA
2020-03-04,hi,NA
2020-03-04,ia,NA
2020-03-04,il,NA
2020-03-04,in,NA
2020-03-04,ks,NA
2020-03-04,ky,NA
2020-03-04,la,NA
2020-03-04,md,NA
2020-03-04,me,NA
2020-03-04,mi,NA
2020-03-04,mn,NA
2020-03-04,mo,NA
2020-03-04,ms,NA
2020-03-04,mt,NA
2020-03-04,nc,NA
2020-03-04,nd,NA
2020-03-04,ne,NA
2020-03-04,nj,NA
2020-03-04,nv,1
2020-03-04,oh,NA
2020-03-04,ok,NA
2020-03-04,or,NA
2020-03-04,pa,NA
2020-03-04,pr,NA
2020-03-04,ri,NA
2020-03-04,sc,NA
2020-03-04,tx,NA
2020-03-04,va,NA
2020-03-04,wa,NA
2020-03-04,wi,NA
2020-03-04,wv,NA
2020-03-04,wy,NA
2020-03-05,al,NA
2020-03-05,az,NA
2020-03-05,ca,NA
2020-03-05,ga,NA
2020-03-05,hi,NA
2020-03-05,ia,NA
2020-03-05,il,NA
2020-03-05,in,NA
2020-03-05,ks,NA
2020-03-05,ky,NA
2020-03-05,la,NA
2020-03-05,md,NA
2020-03-05,me,NA
2020-03-05,mi,NA
2020-03-05,mn,NA
2020-03-05,mo,NA
2020-03-05,ms,NA
2020-03-05,mt,NA
2020-03-05,nc,NA
2020-03-05,nd,NA
2020-03-05,ne,NA
2020-03-05,nj,NA
2020-03-05,nv,1
2020-03-05,oh,NA
2020-03-05,ok,NA
2020-03-05,or,NA
2020-03-05,pa,NA
2020-03-05,pr,NA
2020-03-05,ri,NA
2020-03-05,sc,NA
2020-03-05,tx,NA
2020-03-05,va,NA
2020-03-05,wa,NA
2020-03-05,wi,NA
2020-03-05,wv,NA
2020-03-05,wy,NA
2020-03-06,al,NA
2020-03-06,az,NA
2020-03-06,ca,NA
2020-03-06,ga,NA
2020-03-06,hi,NA
2020-03-06,ia,NA
2020-03-06,il,NA
2020-03-06,in,NA
2020-03-06,ks,NA
2020-03-06,ky,NA
2020-03-06,la,NA
2020-03-06,md,NA
2020-03-06,me,NA
2020-03-06,mi,NA
2020-03-06,mn,NA
2020-03-06,mo,NA
2020-03-06,ms,NA
2020-03-06,mt,NA
2020-03-06,nc,NA
2020-03-06,nd,NA
2020-03-06,ne,NA
2020-03-06,nj,NA
2020-03-06,nv,1
2020-03-06,oh,NA
2020-03-06,ok,NA
2020-03-06,or,NA
2020-03-06,pa,NA
2020-03-06,pr,NA
2020-03-06,ri,NA
2020-03-06,sc,NA
2020-03-06,tx,NA
2020-03-06,va,NA
2020-03-06,wa,NA
2020-03-06,wi,NA
2020-03-06,wv,NA
2020-03-06,wy,NA
2020-03-07,al,NA
2020-03-07,az,NA
2020-03-07,ca,NA
2020-03-07,ga,NA
2020-03-07,hi,NA
2020-03-07,ia,NA
2020-03-07,il,NA
2020-03-07,in,NA
2020-03-07,ks,NA
2020-03-07,ky,NA
2020-03-07,la,NA
2020-03-07,md,NA
2020-03-07,me,NA
2020-03-07,mi,NA
2020-03-07,mn,NA
2020-03-07,mo,NA
2020-03-07,ms,NA
2020-03-07,mt,NA
2020-03-07,nc,NA
2020-03-07,nd,NA
2020-03-07,ne,NA
2020-03-07,nj,NA
2020-03-07,nv,1
2020-03-07,oh,NA
2020-03-07,ok,NA
2020-03-07,or,NA
2020-03-07,pa,NA
2020-03-07,pr,NA
2020-03-07,ri,NA
2020-03-07,sc,NA
2020-03-07,tx,NA
2020-03-07,va,NA
2020-03-07,wa,NA
2020-03-07,wi,NA
2020-03-07,wv,NA
2020-03-07,wy,NA
2020-03-08,al,NA
2020-03-08,az,NA
2020-03-08,ca,NA
2020-03-08,ga,NA
2020-03-08,hi,NA
2020-03-08,ia,NA
2020-03-08,il,NA
2020-03-08,in,NA
2020-03-08,ks,NA
2020-03-08,ky,NA
2020-03-08,la,NA
2020-03-08,md,NA
2020-03-08,me,NA
2020-03-08,mi,NA
2020-03-08,mn,NA
2020-03-08,mo,NA
2020-03-08,ms,NA
2020-03-08,mt,NA
2020-03-08,nc,NA
2020-03-08,nd,NA
2020-03-08,ne,NA
2020-03-08,nj,NA
2020-03-08,nv,1
2020-03-08,oh,NA
2020-03-08,ok,NA
2020-03-08,or,NA
2020-03-08,pa,NA
2020-03-08,pr,NA
2020-03-08,ri,NA
2020-03-08,sc,NA
2020-03-08,tx,NA
2020-03-08,va,NA
2020-03-08,wa,NA
2020-03-08,wi,NA
2020-03-08,wv,NA
2020-03-08,wy,NA
2020-03-09,al,NA
2020-03-09,az,NA
2020-03-09,ca,NA
2020-03-09,ga,NA
2020-03-09,hi,NA
2020-03-09,ia,NA
2020-03-09,il,NA
2020-03-09,in,NA
2020-03-09,ks,NA
2020-03-09,ky,NA
2020-03-09,la,NA
2020-03-09,md,NA
2020-03-09,me,NA
2020-03-09,mi,NA
2020-03-09,mn,NA
2020-03-09,mo,NA
2020-03-09,ms,NA
2020-03-09,mt,NA
2020-03-09,nc,NA
2020-03-09,nd,NA
2020-03-09,ne,NA
2020-03-09,nj,NA
2020-03-09,nv,1
2020-03-09,oh,NA
2020-03-09,ok,NA
2020-03-09,or,NA
2020-03-09,pa,NA
2020-03-09,pr,NA
2020-03-09,ri,NA
2020-03-09,sc,NA
2020-03-09,tx,NA
2020-03-09,va,NA
2020-03-09,wa,NA
2020-03-09,wi,NA
2020-03-09,wv,NA
2020-03-09,wy,NA
2020-03-10,al,NA
2020-03-10,ar,NA
2020-03-10,az,NA
2020-03-10,ca,NA
2020-03-10,co,NA
2020-03-10,ga,NA
2020-03-10,hi,NA
2020-03-10,ia,NA
2020-03-10,il,NA
2020-03-10,in,NA
2020-03-10,ks,NA
2020-03-10,ky,NA
2020-03-10,la,NA
2020-03-10,md,NA
2020-03-10,me,NA
2020-03-10,mi,NA
2020-03-10,mn,NA
2020-03-10,mo,NA
2020-03-10,ms,NA
2020-03-10,mt,NA
2020-03-10,nc,NA
2020-03-10,nd,NA
2020-03-10,ne,NA
2020-03-10,nj,NA
2020-03-10,nv,1
2020-03-10,oh,NA
2020-03-10,ok,NA
2020-03-10,or,NA
2020-03-10,pa,NA
2020-03-10,pr,NA
2020-03-10,ri,NA
2020-03-10,sc,NA
2020-03-10,tx,NA
2020-03-10,va,NA
2020-03-10,wa,NA
2020-03-10,wi,NA
2020-03-10,wv,NA
2020-03-10,wy,NA
2020-03-11,al,NA
2020-03-11,ar,NA
2020-03-11,az,NA
2020-03-11,ca,NA
2020-03-11,co,NA
2020-03-11,fl,NA
2020-03-11,ga,NA
2020-03-11,hi,NA
2020-03-11,ia,NA
2020-03-11,il,NA
2020-03-11,in,NA
2020-03-11,ks,NA
2020-03-11,ky,NA
2020-03-11,la,NA
2020-03-11,md,NA
2020-03-11,me,NA
2020-03-11,mi,NA
2020-03-11,mn,NA
2020-03-11,mo,NA
2020-03-11,ms,NA
2020-03-11,mt,NA
2020-03-11,nc,NA
2020-03-11,nd,NA
2020-03-11,ne,NA
2020-03-11,nj,NA
2020-03-11,nv,1
2020-03-11,oh,NA
2020-03-11,ok,NA
2020-03-11,or,NA
2020-03-11,pa,NA
2020-03-11,pr,NA
2020-03-11,ri,NA
2020-03-11,sc,NA
2020-03-11,tx,NA
2020-03-11,va,NA
2020-03-11,wa,NA
2020-03-11,wi,NA
2020-03-11,wv,NA
2020-03-11,wy,NA
2020-03-12,al,NA
2020-03-12,ar,NA
2020-03-12,az,NA
2020-03-12,ca,NA
2020-03-12,co,NA
2020-03-12,fl,NA
2020-03-12,ga,NA
2020-03-12,hi,NA
2020-03-12,ia,NA
2020-03-12,id,NA
2020-03-12,il,NA
2020-03-12,in,NA
2020-03-12,ks,NA
2020-03-12,ky,NA
2020-03-12,la,NA
2020-03-12,md,NA
2020-03-12,me,NA
2020-03-12,mi,NA
2020-03-12,mn,NA
2020-03-12,mo,NA
2020-03-12,ms,NA
2020-03-12,mt,NA
2020-03-12,nc,NA
2020-03-12,nd,NA
2020-03-12,ne,NA
2020-03-12,nj,NA
2020-03-12,nv,1
2020-03-12,oh,NA
2020-03-12,ok,NA
2020-03-12,or,NA
2020-03-12,pa,NA
2020-03-12,pr,NA
2020-03-12,ri,NA
2020-03-12,sc,NA
2020-03-12,tx,NA
2020-03-12,va,NA
2020-03-12,wa,NA
2020-03-12,wi,NA
2020-03-12,wv,NA
2020-03-12,wy,NA
2020-03-13,al,NA
2020-03-13,ar,NA
2020-03-13,az,NA
2020-03-13,ca,NA
2020-03-13,co,NA
2020-03-13,fl,NA
2020-03-13,ga,NA
2020-03-13,hi,NA
2020-03-13,ia,NA
2020-03-13,id,NA
2020-03-13,il,NA
2020-03-13,in,NA
2020-03-13,ks,NA
2020-03-13,ky,NA
2020-03-13,la,NA
2020-03-13,md,NA
2020-03-13,me,NA
2020-03-13,mi,NA
2020-03-13,mn,NA
2020-03-13,mo,NA
2020-03-13,ms,NA
2020-03-13,mt,NA
2020-03-13,nc,NA
2020-03-13,nd,NA
2020-03-13,ne,NA
2020-03-13,nj,NA
2020-03-13,nm,NA
2020-03-13,nv,1
2020-03-13,ny,NA
2020-03-13,oh,NA
2020-03-13,ok,NA
2020-03-13,or,NA
2020-03-13,pa,NA
2020-03-13,pr,NA
2020-03-13,ri,NA
2020-03-13,sc,NA
2020-03-13,tn,NA
2020-03-13,tx,NA
2020-03-13,ut,NA
2020-03-13,va,NA
2020-03-13,wa,NA
2020-03-13,wi,NA
2020-03-13,wv,NA
2020-03-13,wy,NA
2020-03-14,al,NA
2020-03-14,ar,NA
2020-03-14,az,NA
2020-03-14,ca,NA
2020-03-14,co,NA
2020-03-14,fl,NA
2020-03-14,ga,NA
2020-03-14,hi,NA
2020-03-14,ia,NA
2020-03-14,id,NA
2020-03-14,il,NA
2020-03-14,in,NA
2020-03-14,ks,NA
2020-03-14,ky,NA
2020-03-14,la,NA
2020-03-14,md,NA
2020-03-14,me,NA
2020-03-14,mi,NA
2020-03-14,mn,NA
2020-03-14,mo,NA
2020-03-14,ms,NA
2020-03-14,mt,NA
2020-03-14,nc,NA
2020-03-14,nd,NA
2020-03-14,ne,NA
2020-03-14,nj,NA
2020-03-14,nm,NA
2020-03-14,nv,1
2020-03-14,ny,NA
2020-03-14,oh,NA
2020-03-14,ok,NA
2020-03-14,or,NA
2020-03-14,pa,NA
2020-03-14,pr,NA
2020-03-14,ri,NA
2020-03-14,sc,NA
2020-03-14,tn,NA
2020-03-14,tx,NA
2020-03-14,ut,NA
2020-03-14,va,NA
2020-03-14,wa,NA
2020-03-14,wi,NA
2020-03-14,wv,NA
2020-03-14,wy,NA
2020-03-15,al,NA
2020-03-15,ar,NA
2020-03-15,az,NA
2020-03-15,ca,NA
2020-03-15,fl,NA
2020-03-15,ga,NA
2020-03-15,hi,NA
2020-03-15,ia,NA
2020-03-15,id,NA
2020-03-15,il,NA
2020-03-15,in,NA
2020-03-15,ks,NA
2020-03-15,ky,NA
2020-03-15,la,NA
2020-03-15,md,NA
2020-03-15,me,NA
2020-03-15,mi,NA
2020-03-15,mn,NA
2020-03-15,mo,NA
2020-03-15,ms,NA
2020-03-15,mt,NA
2020-03-15,nc,NA
2020-03-15,nd,NA
2020-03-15,ne,NA
2020-03-15,nj,NA
2020-03-15,nm,NA
2020-03-15,nv,1
2020-03-15,ny,NA
2020-03-15,oh,NA
2020-03-15,ok,NA
2020-03-15,or,NA
2020-03-15,pa,NA
2020-03-15,pr,NA
2020-03-15,ri,NA
2020-03-15,sc,NA
2020-03-15,tn,NA
2020-03-15,tx,NA
2020-03-15,ut,NA
2020-03-15,va,NA
2020-03-15,wa,NA
2020-03-15,wi,NA
2020-03-15,wv,NA
2020-03-15,wy,NA
2020-03-16,al,NA
2020-03-16,ar,NA
2020-03-16,az,NA
2020-03-16,ca,NA
2020-03-16,co,NA
2020-03-16,fl,NA
2020-03-16,ga,NA
2020-03-16,hi,NA
2020-03-16,ia,NA
2020-03-16,id,NA
2020-03-16,il,NA
2020-03-16,in,NA
2020-03-16,ks,NA
2020-03-16,ky,NA
2020-03-16,la,NA
2020-03-16,md,NA
2020-03-16,me,NA
2020-03-16,mi,NA
2020-03-16,mn,NA
2020-03-16,mo,NA
2020-03-16,ms,NA
2020-03-16,mt,NA
2020-03-16,nc,NA
2020-03-16,nd,NA
2020-03-16,ne,NA
2020-03-16,nj,NA
2020-03-16,nm,NA
2020-03-16,nv,1
2020-03-16,ny,NA
2020-03-16,oh,NA
2020-03-16,ok,NA
2020-03-16,or,NA
2020-03-16,pa,NA
2020-03-16,pr,NA
2020-03-16,ri,NA
2020-03-16,sc,NA
2020-03-16,tn,NA
2020-03-16,tx,NA
2020-03-16,ut,NA
2020-03-16,va,NA
2020-03-16,vt,NA
2020-03-16,wa,NA
2020-03-16,wi,NA
2020-03-16,wv,NA
2020-03-16,wy,NA
2020-03-17,al,NA
2020-03-17,ar,NA
2020-03-17,az,NA
2020-03-17,ca,NA
2020-03-17,co,NA
2020-03-17,ct,NA
2020-03-17,fl,NA
2020-03-17,ga,NA
2020-03-17,hi,NA
2020-03-17,ia,NA
2020-03-17,id,NA
2020-03-17,il,NA
2020-03-17,in,NA
2020-03-17,ks,NA
2020-03-17,ky,NA
2020-03-17,la,NA
2020-03-17,md,NA
2020-03-17,me,NA
2020-03-17,mi,NA
2020-03-17,mn,NA
2020-03-17,mo,NA
2020-03-17,ms,NA
2020-03-17,mt,NA
2020-03-17,nc,NA
2020-03-17,nd,NA
2020-03-17,ne,NA
2020-03-17,nj,NA
2020-03-17,nm,NA
2020-03-17,nv,1
2020-03-17,ny,NA
2020-03-17,oh,NA
2020-03-17,ok,NA
2020-03-17,or,NA
2020-03-17,pa,NA
2020-03-17,pr,NA
2020-03-17,ri,NA
2020-03-17,sc,NA
2020-03-17,tn,NA
2020-03-17,tx,NA
2020-03-17,ut,NA
2020-03-17,va,NA
2020-03-17,vt,NA
2020-03-17,wa,NA
2020-03-17,wi,NA
2020-03-17,wv,NA
2020-03-17,wy,NA
2020-03-18,al,NA
2020-03-18,ar,NA
2020-03-18,az,NA
2020-03-18,ca,NA
2020-03-18,co,NA
2020-03-18,ct,NA
2020-03-18,fl,NA
2020-03-18,ga,NA
2020-03-18,hi,NA
2020-03-18,ia,NA
2020-03-18,id,NA
2020-03-18,il,NA
2020-03-18,in,NA
2020-03-18,ks,NA
2020-03-18,ky,NA
2020-03-18,la,NA
2020-03-18,md,NA
2020-03-18,me,NA
2020-03-18,mi,NA
2020-03-18,mn,NA
2020-03-18,mo,NA
2020-03-18,ms,NA
2020-03-18,mt,NA
2020-03-18,nc,NA
2020-03-18,nd,NA
2020-03-18,ne,NA
2020-03-18,nj,NA
2020-03-18,nm,NA
2020-03-18,nv,1
2020-03-18,ny,NA
2020-03-18,oh,NA
2020-03-18,ok,NA
2020-03-18,or,NA
2020-03-18,pa,NA
2020-03-18,pr,NA
2020-03-18,ri,NA
2020-03-18,sc,NA
2020-03-18,tn,NA
2020-03-18,tx,NA
2020-03-18,ut,NA
2020-03-18,va,NA
2020-03-18,vt,NA
2020-03-18,wa,NA
2020-03-18,wi,NA
2020-03-18,wv,NA
2020-03-18,wy,NA
2020-03-19,al,NA
2020-03-19,ar,NA
2020-03-19,az,NA
2020-03-19,ca,NA
2020-03-19,co,NA
2020-03-19,ct,NA
2020-03-19,fl,NA
2020-03-19,ga,NA
2020-03-19,hi,NA
2020-03-19,ia,NA
2020-03-19,id,NA
2020-03-19,il,NA
2020-03-19,in,NA
2020-03-19,ks,NA
2020-03-19,ky,NA
